Year,District,Total cases,Total deaths
2002,Barmer,26964,0
2002,Bharatpur,676,0
2002,Bhilwara,7820,0
2002,Bikaner,5012,9
2002,Bundi,3755,0
2002,Chittorgarh,5609,0
2002,Churu,1160,0
2002,Dausa,514,0
2002,Dholpur,333,0
2002,Dungarpur,3848,0
2002,Ganganagar,298,0
2002,Hanumangarh,382,0
2002,Jaipur,2722,4
2002,Jaisalmer,14948,6
2002,Jalore,3056,0
2002,Jhalawar,966,0
2002,Jhunjhunu,881,2
2002,Jodhpur,10820,4
2002,Karauli,1257,0
2002,Kota,2534,1
2002,Nagaur,2468,1
2002,Pali,5502,1
2002,Rajsamand,2466,1
2002,Sawai Madhopur,2437,0
2002,Sikar,1106,2
2002,Sirohi,2064,0
2002,Tonk,1503,0
2002,Udaipur,8389,0
2002,Gangtok,23,0
2002,Gyalshing,1,0
2002,Mangan,1,0
2002,Namchi,6,0
2002,Aranthangi#,33,0
2002,Chengalpattu,40,0
2002,Chennai,23652,0
2002,Cheyyar#,84,0
2002,Coimbatore,10,0
2002,Cuddalore,34,0
2002,Dharapuram#,0,0
2002,Dharmapuri,263,0
2002,Dindigul,110,0
2002,Erode,285,0
2002,Kallakurichi,102,0
2002,Kanchipuram,6,0
2002,Kanniyakumari,587,0
2002,Karur,20,0
2002,Kovilpatti#,42,0
2002,Krishnagiri,8,0
2002,Madurai,35,0
2002,Nagapattinam,95,0
2002,Namakkal,318,0
2002,Palani#,2,0
2002,Paramakudi#,68,0
2002,Perambalur,73,0
2002,Poonamallee#,1457,0
2002,Pudukkottai,17,0
2002,Ramanathapuram,809,0
2002,Salem,1189,0
2002,Sivaganga,38,0
2002,Sivakasi#,0,0
2002,Tenkasi,28,0
2002,Thanjavur,18,0
2002,The Nilgiris,6,0
2002,Theni,2,0
2002,Thiruvallur,32,0
2002,Thiruvarur,35,0
2002,Tiruchirappalli,33,0
2002,Tirunelveli,31,0
2002,Tirupathur,161,0
2002,Tiruppur,7,0
2002,Tiruvannamalai,236,0
2002,Tuticorin,1079,0
2002,Vellore,378,0
2002,Villupuram,125,0
2002,Virudhunagar,3,0
2002,Dhalai,1381,1
2002,North Tripura,1791,2
2002,South Tripura,12066,5
2002,West Tripura,3264,1
2002,Agra,578,0
2002,Aligarh,1050,0
2002,Ambedkar Nagar,7,0
2002,Amroha,0,0
2002,Auraiya,0,0
2002,Ayodhya,1036,0
2002,Azamgarh,4,0
2002,Baghpat,0,0
2002,Bahraich,3685,0
2002,Ballia,11,0
2002,Balrampur,2,0
2002,Banda,755,0
2002,Barabanki,5,0
2002,Bareilly,2791,0
2002,Basti,118,0
2002,Bhadohi,2982,0
2002,Bijnor,1830,0
2002,Budaun,3457,0
2002,Bulandshahr,1714,0
2002,Chandauli,1116,0
2002,Chitrakoot,271,0
2002,Deoria,37,0
2002,Etah,1238,0
2002,Etawah,608,0
2002,Farrukhabad,1355,0
2002,Fatehpur,54,0
2002,Firozabad,14,0
2002,Gautam Buddha Nagar,1409,0
2002,Ghaziabad,856,0
2002,Ghazipur,2,0
2002,Gonda,49,0
2002,Gorakhpur,6,0
2002,Hamirpur,2564,0
2002,Hardoi,92,0
2002,Hathras,278,0
2002,Jalaun,566,0
2002,Jaunpur,444,0
2002,Jhansi,746,0
2002,Kannauj,0,0
2002,Kanpur Dehat,276,0
2002,Kanpur Nagar,423,0
2002,Kaushambi,167,0
2002,Kheri,2191,15
2002,Kushi Nagar,169,0
2002,Lalitpur,0,0
2002,Lucknow,45,0
2002,Maharajganj,202,0
2002,Mahoba,1073,0
2002,Mainpuri,1096,0
2002,Mathura,830,0
2002,Mau,72,0
2002,Meerut,258,0
2002,Mirzapur,17927,0
2002,Moradabad,1238,0
2002,Muzaffarnagar,546,0
2002,Pilibhit,65,0
2002,Pratapgarh,94,0
2002,Prayagraj,2333,0
2002,Rae Bareli,27,0
2002,Rampur,683,0
2002,Saharanpur,891,0
2002,Sant Kabeer Nagar,32,0
2002,Shahjahanpur,138,0
2002,Shravasti,51,0
2002,Siddharth Nagar,84,0
2002,Sitapur,668,0
2002,Sonbhadra,30748,0
2002,Sultanpur,185,0
2002,Unnao,28,0
2002,Varanasi,254,0
2002,Almora,15,0
2002,Bageshwar,2,0
2002,Chamoli,19,0
2002,Champawat,0,0
2002,Dehradun,41,0
2002,Haridwar,245,0
2002,Nainital,74,0
2002,Pauri Garhwal,75,0
2002,Pithoragarh,21,0
2002,Rudra Prayag,0,0
2002,Tehri Garhwal,1,0
2002,Udam Singh Nagar,695,0
2002,Uttar Kashi,8,0
2002,24 Paraganas North,170,4
2002,24 Paraganas South,230,0
2002,Arambagh#,241,0
2002,Bankura,2312,6
2002,Bardhaman,199,12
2002,Barrackpore#,3,0
2002,Basirhat HD#,28,0
2002,Birbhum,290,11
2002,Chandan nagar#,18,0
2002,Contai#,333,0
2002,Coochbehar,5213,15
2002,Darjeeling,516,0
2002,Diamond Harbour HD#,199,0
2002,Dinajpur Dakshin,121,1
2002,Dinajpur Uttar,120,0
2002,Ghatal#,112,0
2002,Hooghly,141,0
2002,Howrah,79,1
2002,Jalpaiguri,34000,38
2002,Jangipur (N)#,460,0
2002,Kalna#,11,0
2002,Kandi#,309,0
2002,Katwa#,15,0
2002,KMUHO#,226,0
2002,Kolkata,71807,81
2002,Maldah,1055,1
2002,Midnapur,2840,1
2002,Murshidabad,44,1
2002,Nadia,481,0
2002,Purulia,22565,19
2002,Serampore#,19,0
2002,Tamluk#,475,0
2002,Uluberia#,335,0
2002,Vishnupur#,86,0
2002,Andaman,388,1
2002,Nicobars,477,0
2002,Adilabad,1360,0
2002,Anantapur,745,0
2002,Chittoor,148,0
2002,East Godavari,5748,0
2002,Guntur,470,0
2002,Hyderabad,603,0
2002,Karimnagar,310,0
2002,Khammam,1828,0
2002,Krishna,4203,0
2002,Kurnool,2211,0
2002,Mahabubnagar,125,0
2002,Medak,50,0
2002,Nalgonda,15,0
2002,Nizamabad,194,0
2002,Prakasam,805,0
2002,Ranga Reddy,332,0
2002,SPSR Nellore,65,0
2002,Srikakulam,2264,0
2002,Visakhapatanam,11816,0
2002,Vizianagaram,3071,0
2002,Warangal,254,0
2002,West Godavari,264,0
2002,Y.S.R.,1172,0
2002,Changlang,6602,0
2002,Dibang Valley,6619,0
2002,East Kameng,545,0
2002,East Siang,12533,0
2002,Lohit,5907,0
2002,Lower Subansiri,140,0
2002,Papum Pare,4012,0
2002,Tirap,2293,0
2002,Upper Siang,155,0
2002,Upper Subansiri,404,0
2002,West Kameng,221,0
2002,West Siang,7000,0
2002,Barpeta,2637,2
2002,Bongaigaon,2592,0
2002,Cachar,3472,2
2002,Darrang,15160,3
2002,Dhemaji,2629,2
2002,Dhubri,1965,0
2002,Dibrugarh,44,0
2002,Dima Hasao,3269,1
2002,Goalpara,4564,0
2002,Golaghat,544,23
2002,Hailakandi,7029,0
2002,Jorhat,334,1
2002,Kamrup,5584,3
2002,Karbi Anglong,13504,8
2002,Karimganj,706,0
2002,Kokrajhar,7488,1
2002,Lakhimpur,3143,1
2002,Marigaon,390,2
2002,Nagaon,5303,7
2002,Nalbari,1764,0
2002,Sivasagar,42,1
2002,Sonitpur,5802,6
2002,Tinsukia,1636,9
2002,Araria,0,0
2002,Aurangabad,885,0
2002,Banka,1,0
2002,Begusarai,0,0
2002,Bhagalpur,22,1
2002,Bhojpur,6,0
2002,Buxar,0,0
2002,Darbhanga,0,0
2002,Gaya,1231,1
2002,Gopalganj,2,0
2002,Jamui,738,0
2002,Jehanabad,4,0
2002,Kaimur (Bhabua),305,0
2002,Katihar,0,0
2002,Khagaria,0,0
2002,Kishanganj,2,0
2002,Lakhisarai,0,0
2002,Madhepura,0,0
2002,Madhubani,1,0
2002,Munger,255,0
2002,Muzaffarpur,14,0
2002,Nalanda,1,0
2002,Nawada,105,0
2002,Pashchim Champaran,1,0
2002,Patna,24,0
2002,Purbi Champaran,0,0
2002,Purnia,1,0
2002,Rohtas,71,0
2002,Saharsa,0,0
2002,Samastipur,4,0
2002,Saran,9,0
2002,Sheikhpura,0,0
2002,Sheohar,0,0
2002,Sitamarhi,0,0
2002,Siwan,0,0
2002,Supaul,0,0
2002,Vaishali,1,0
2002,Chandigarh,157,0
2002,Bastar,38704,3
2002,Bilaspur,6767,0
2002,Dantewada,32322,0
2002,Dhamtari,3245,0
2002,Durg,3333,0
2002,Janjgir-Champa,2919,0
2002,Jashpur,38552,0
2002,Kabirdham,1313,0
2002,Kanker,24876,0
2002,Korba,18905,0
2002,Korea,7702,0
2002,Mahasamund,2205,0
2002,Raigarh,18265,0
2002,Raipur,4913,0
2002,RajnandGaon,3792,0
2002,Surguja,27621,0
2002,Dadra And Nagar Haveli,493,0
2002,Daman,154,0
2002,Diu,19,0
2002,New Delhi,694,0
2002,Goa,16818,15
2002,Ahmadabad,1706,0
2002,Ahmadabad MC#,4090,3
2002,Amreli,2260,0
2002,Anand,10189,0
2002,Banas kantha,2355,1
2002,Bharuch,1170,0
2002,Bhavnagar,4264,0
2002,Dang,131,0
2002,Dohad,2713,0
2002,Gandhinagar,654,1
2002,Jamnagar,1439,1
2002,Junagadh,4739,0
2002,Kachchh,8671,1
2002,Kheda,6487,2
2002,Mahesana,832,0
2002,Narmada,387,1
2002,Navsari,586,1
2002,Panch Mahals,1758,0
2002,Patan,1725,1
2002,Porbandar,420,0
2002,Rajkot,2094,0
2002,Sabar kantha,1120,0
2002,Surat,9775,0
2002,Surendranagar,8555,1
2002,Vadodara,3733,4
2002,Valsad,1113,0
2002,Ambala,47,0
2002,Bhiwani,78,0
2002,Faridabad,79,0
2002,Fatehabad,5,0
2002,Gurugram,22,0
2002,Hisar,36,0
2002,Jhajjar,10,0
2002,Jind,118,0
2002,Kaithal,1,0
2002,Karnal,88,0
2002,Kurukshetra,1,0
2002,Mahendragarh,155,0
2002,Panchkula,24,0
2002,Panipat,5,0
2002,Rewari,65,0
2002,Rohtak,23,0
2002,Sirsa,14,0
2002,Sonipat,51,0
2002,Yamunanagar,114,0
2002,Bilaspur,11,0
2002,Chamba,0,0
2002,Hamirpur,28,0
2002,Kangra,96,0
2002,Kullu,1,0
2002,Mandi,14,0
2002,Shimla,16,0
2002,Sirmaur,0,0
2002,Solan,1,0
2002,Una,9,0
2002,Baramulla,1,0
2002,Doda,12,0
2002,Jammu,47,0
2002,Kargil,0,0
2002,Kathua,13,0
2002,Leh Ladakh,0,0
2002,Poonch,110,0
2002,Rajouri,163,0
2002,Udhampur,73,0
2002,UMCP Jammu#,36,0
2002,Bokaro,2942,0
2002,Chatra,3580,0
2002,Deoghar,330,8
2002,Dhanbad,1347,1
2002,Dumka,4561,0
2002,East Singhbum,3825,0
2002,Garhwa,16835,0
2002,Giridih,5352,0
2002,Godda,2095,0
2002,Gumla,8977,18
2002,Hazaribagh,11664,0
2002,Jamtara,0,0
2002,Koderma,541,0
2002,Latehar,10337,2
2002,Lohardaga,2503,0
2002,Pakur,2764,0
2002,Palamu,22521,1
2002,Ranchi,4910,0
2002,Sahebganj,2483,0
2002,Saraikela Kharsawan,2526,0
2002,Simdega,12921,1
2002,West Singhbhum,3575,0
2002,A.M.U. Almatti#,846,0
2002,A.M.U. B. Gudi#,89,0
2002,A.M.U. Kembhavi#,1270,0
2002,Bagalkote,2455,0
2002,Ballari,6494,0
2002,Belagavi,303,0
2002,Bengaluru Rural,774,0
2002,Bengaluru Urban,378,4
2002,Bidar,703,0
2002,Chamarajanagara,204,1
2002,Chikkamagaluru,2689,0
2002,Chitradurga,18715,0
2002,Dakshina Kannada,5069,0
2002,Davangere,393,2
2002,Dharwad,403,0
2002,Gadag,444,0
2002,Hassan,7352,0
2002,Haveri,312,1
2002,Kalaburagi,6044,0
2002,Kodagu,140,0
2002,Kolar,14083,2
2002,Koppal,2124,0
2002,Mandya,14647,0
2002,Mysuru,6439,12
2002,Raichur,9653,0
2002,Shivamogga,433,1
2002,Tumakuru,21960,1
2002,U.K.P.N. PURA#,2668,0
2002,Udupi,2700,9
2002,Uttara Kannada,128,0
2002,Vijayapura,2672,0
2002,Alappuzha,319,0
2002,Ernakulam,225,1
2002,Idukki,38,1
2002,Kannur,300,1
2002,Kasaragod,712,2
2002,Kollam,252,0
2002,Kottayam,65,0
2002,Kozhikode,295,0
2002,Malappuram,257,0
2002,Palakkad,138,0
2002,Pathanamthitta,264,1
2002,Thiruvananthapuram,192,1
2002,Thrissur,266,1
2002,Wayanad,37,0
2002,Lakshadweep District,8,0
2002,Balaghat,4140,4
2002,Barwani,526,0
2002,Betul,4911,2
2002,Bhind,1022,1
2002,Bhopal,2821,0
2002,Chhatarpur,1412,0
2002,Chhindwara,4786,1
2002,Damoh,1812,0
2002,Datia,89,0
2002,Dewas,552,0
2002,Dhar,515,1
2002,Dindori,12717,2
2002,East Nimar,495,0
2002,Guna,3204,0
2002,Gwalior,612,0
2002,Harda,298,0
2002,Indore,520,0
2002,Jabalpur,1104,3
2002,Jhabua,2538,0
2002,Katni,416,0
2002,Khargone,802,1
2002,Mandla,18626,4
2002,Mandsaur,480,0
2002,Morena,361,0
2002,Narmadapuram,1505,0
2002,Narsinghpur,1413,0
2002,Neemuch,705,0
2002,Panna,858,0
2002,Raisen,1439,1
2002,Rajgarh,1773,0
2002,Ratlam,1779,0
2002,Rewa,2114,2
2002,Sagar,3626,2
2002,Satna,2670,0
2002,Sehore,1756,0
2002,Seoni,8296,0
2002,Shahdol,5197,0
2002,Shajapur,635,0
2002,Sheopur,685,0
2002,Shivpuri,3480,3
2002,Sidhi,2098,3
2002,Tikamgarh,1015,0
2002,Ujjain,204,0
2002,Umaria,774,0
2002,Vidisha,2037,0
2002,Ahmednagar,192,0
2002,Akola,357,0
2002,Amravati,888,1
2002,Aurangabad,405,0
2002,Beed,851,1
2002,Bhandara,403,0
2002,Buldhana,559,0
2002,Chandrapur,2629,1
2002,Dhule,575,1
2002,Gadchiroli,7703,3
2002,Gondia,2043,9
2002,Hingoli,107,0
2002,Jalgaon,437,0
2002,Jalna,102,1
2002,Kolhapur,154,0
2002,Latur,279,0
2002,Mumbai,13542,18
2002,Nagpur,553,1
2002,Nagpur MC#,142,2
2002,Nanded,962,0
2002,Nandurbar,219,0
2002,Nashik,75,0
2002,Osmanabad,132,0
2002,Parbhani,213,1
2002,Pune,431,0
2002,Pune MC#,177,0
2002,Raigad,2414,0
2002,Ratnagiri,472,1
2002,Sangli,253,0
2002,Satara,460,1
2002,Sindhudurg,308,1
2002,Solapur,386,0
2002,Thane,3694,0
2002,Wardha,585,1
2002,Washim,215,0
2002,Yavatmal,2651,0
2003,Bishnupur,26,0
2003,Chandel,216,1
2003,Churachandpur,169,6
2003,Imphal,84,0
2003,Jiribam,212,0
2003,Kangpokpi,40,2
2003,Senapati,17,0
2003,Tamenglong,139,0
2003,Thoubal,181,0
2003,Ukhrul,184,0
2003,Garo Hills,9435,24
2003,Khasi Hills,3532,12
2003,West Jaintia Hills,4951,5
2003,Aizawl,153,5
2003,Aizawl West#,891,14
2003,Champhai,106,2
2003,Kolasib,2244,4
2003,Lawngtlai,125,0
2003,Lunglei,2074,0
2003,Mamit,1184,3
2003,Saiha,765,0
2003,Serchhip,317,7
2003,Mon,140,0
2003,Dimapur,7,0
2003,Kohima,312,0
2003,Mokokchung,1298,0
2003,Phek,188,0
2003,Tuensang,910,0
2003,UVBDS Dimapur#,464,0
2003,Wokha,347,0
2003,Zunheboto,279,0
2003,Anugul,11458,67
2003,Balangir,18569,2
2003,Baleshwar,3510,4
2003,Bargarh,7253,8
2003,Bhadrak,930,9
2003,Boudh,3709,11
2003,Cuttack,4139,7
2003,Deogarh,8329,13
2003,Dhenkanal,21582,23
2003,Gajapati,14899,13
2003,Ganjam,20340,5
2003,Jagatsinghapur,165,0
2003,Jajapur,9998,5
2003,Jharsuguda,4574,2
2003,Kalahandi,24666,12
2003,Kandhamal,39200,18
2003,Kendrapara,586,0
2003,Kendujhar,27212,35
2003,Khordha,6204,30
2003,Koraput,22267,21
2003,Malkangiri,18657,23
2003,Mayurbhanj,24163,21
2003,Nabarangpur,22344,12
2003,Nayagarh,7441,34
2003,Nuapada,28170,2
2003,Puri,425,2
2003,Rayagada,26943,11
2003,Sambalpur,21979,43
2003,Sonepur,7926,0
2003,Sundargarh,65585,32
2003,Karaikal,19,0
2003,Mahe,1,0
2003,Pondicherry,81,0
2003,Yanam,2,0
2003,Amritsar,63,0
2003,Bathinda,28,0
2003,Faridkot,8,0
2003,Fatehgarh Sahib,1,0
2003,Ferozepur,45,0
2003,Gurdaspur,12,0
2003,Hoshiarpur,12,0
2003,Jalandhar,0,0
2003,Kapurthala,6,0
2003,Ludhiana,5,0
2003,Mansa,6,0
2003,Moga,1,0
2003,Patiala,12,0
2003,Rupnagar,8,0
2003,S.A.S Nagar,1,0
2003,Sangrur,38,0
2003,Sri Muktsar Sahib,4,0
2003,Ajmer,2399,1
2003,Alwar,623,1
2003,Banswara,1056,0
2003,Baran,1669,0
2003,Barmer,11567,0
2003,Bharatpur,425,0
2003,Bhilwara,6010,0
2003,Bikaner,1174,0
2003,Bundi,2461,0
2003,Chittorgarh,3583,0
2003,Churu,757,0
2003,Dausa,187,1
2003,Dholpur,151,0
2003,Dungarpur,2382,3
2003,Ganganagar,126,0
2003,Hanumangarh,180,0
2003,Jaipur,900,1
2003,Jaisalmer,6500,0
2003,Jalore,1949,0
2003,Jhalawar,679,0
2003,Jhunjhunu,563,0
2003,Jodhpur,3699,0
2003,Karauli,608,1
2003,Kota,2046,0
2003,Nagaur,1776,1
2003,Pali,3126,0
2003,Rajsamand,1528,0
2003,Sawai Madhopur,1755,0
2003,Sikar,427,1
2003,Sirohi,2076,0
2003,Tonk,547,1
2003,Udaipur,5698,0
2003,Gangtok,47,0
2003,Gyalshing,0,0
2003,Mangan,0,0
2003,Namchi,6,0
2003,Aranthangi#,26,0
2003,Chengalpattu,54,0
2003,Chennai,27205,0
2003,Cheyyar#,115,0
2003,Coimbatore,12,0
2003,Cuddalore,35,0
2003,Dharapuram#,8,0
2003,Dharmapuri,401,0
2003,Dindigul,123,0
2003,Erode,163,0
2003,Kallakurichi,130,0
2003,Kanchipuram,16,0
2003,Kanniyakumari,630,0
2003,Karur,40,0
2003,Kovilpatti#,97,0
2003,Krishnagiri,40,0
2003,Madurai,51,0
2003,Nagapattinam,51,0
2003,Namakkal,127,0
2003,Palani#,9,0
2003,Paramakudi#,111,0
2003,Perambalur,45,0
2003,Poonamallee#,817,0
2003,Pudukkottai,18,0
2003,Ramanathapuram,958,0
2003,Salem,497,0
2003,Sivaganga,52,0
2003,Sivakasi#,21,0
2003,Tenkasi,35,0
2003,Thanjavur,33,0
2003,The Nilgiris,18,0
2003,Theni,6,0
2003,Thiruvallur,16,0
2003,Thiruvarur,39,0
2003,Tiruchirappalli,20,0
2003,Tirunelveli,91,0
2003,Tirupathur,181,0
2003,Tiruppur,15,0
2003,Tiruvannamalai,311,0
2003,Tuticorin,1029,0
2003,Vellore,673,0
2003,Villupuram,197,0
2003,Virudhunagar,7,0
2003,Dhalai,1268,0
2003,North Tripura,1159,1
2003,South Tripura,8786,4
2003,West Tripura,2106,0
2003,Agra,408,0
2003,Aligarh,820,0
2003,Ambedkar Nagar,7,0
2003,Amroha,541,0
2003,Auraiya,245,0
2003,Ayodhya,3,0
2003,Azamgarh,0,0
2003,Baghpat,0,0
2003,Bahraich,473,0
2003,Ballia,6,0
2003,Balrampur,9,0
2003,Banda,1046,0
2003,Barabanki,133,0
2003,Bareilly,2928,0
2003,Basti,53,0
2003,Bhadohi,2445,0
2003,Bijnor,1113,0
2003,Budaun,4559,0
2003,Bulandshahr,1064,0
2003,Chandauli,947,0
2003,Chitrakoot,278,0
2003,Deoria,30,0
2003,Etah,1572,0
2003,Etawah,381,0
2003,Farrukhabad,363,0
2003,Fatehpur,95,0
2003,Firozabad,758,0
2003,Gautam Buddha Nagar,198,0
2003,Ghaziabad,355,0
2003,Ghazipur,3,0
2003,Gonda,157,0
2003,Gorakhpur,1,0
2003,Hamirpur,2305,0
2003,Hardoi,326,0
2003,Hathras,185,0
2003,Jalaun,737,0
2003,Jaunpur,915,0
2003,Jhansi,947,0
2003,Kannauj,447,0
2003,Kanpur Dehat,228,0
2003,Kanpur Nagar,418,0
2003,Kaushambi,161,0
2003,Kheri,2130,0
2003,Kushi Nagar,171,0
2003,Lalitpur,1630,0
2003,Lucknow,29,0
2003,Maharajganj,81,0
2003,Mahoba,1285,0
2003,Mainpuri,916,0
2003,Mathura,302,0
2003,Mau,26,0
2003,Meerut,123,0
2003,Mirzapur,18938,0
2003,Moradabad,511,0
2003,Muzaffarnagar,720,0
2003,Pilibhit,36,0
2003,Pratapgarh,61,0
2003,Prayagraj,1946,0
2003,Rae Bareli,17,0
2003,Rampur,441,0
2003,Saharanpur,768,0
2003,Sant Kabeer Nagar,27,0
2003,Shahjahanpur,134,0
2003,Shravasti,0,0
2003,Siddharth Nagar,185,0
2003,Sitapur,336,0
2003,Sonbhadra,31375,0
2003,Sultanpur,85,0
2003,Unnao,17,0
2003,Varanasi,249,0
2003,Almora,20,0
2003,Bageshwar,5,0
2003,Chamoli,12,0
2003,Champawat,0,0
2003,Dehradun,115,0
2003,Haridwar,389,0
2003,Nainital,363,0
2003,Pauri Garhwal,44,0
2003,Pithoragarh,14,0
2003,Rudra Prayag,0,0
2003,Tehri Garhwal,0,0
2003,Udam Singh Nagar,692,0
2003,Uttar Kashi,5,0
2003,24 Paraganas North,112,0
2003,24 Paraganas South,1580,2
2003,Arambagh#,37,1
2003,Bankura,1072,7
2003,Bardhaman,124,1
2003,Barrackpore#,5,0
2003,Basirhat HD#,23,0
2003,Birbhum,412,21
2003,Chandan nagar#,14,0
2003,Contai#,235,0
2003,Coochbehar,5626,14
2003,Darjeeling,2236,1
2003,Diamond Harbour HD#,331,0
2003,Dinajpur Dakshin,88,0
2003,Dinajpur Uttar,128,0
2003,Ghatal#,193,0
2003,Hooghly,59,0
2003,Howrah,32,1
2003,Howrah Municipality#,0,11
2003,Jalpaiguri,78346,42
2003,Jangipur (N)#,390,0
2003,Kalna#,20,0
2003,Kandi#,283,0
2003,Katwa#,15,0
2003,KMUHO#,25355,1
2003,Kolkata,53951,42
2003,Maldah,1439,0
2003,Midnapur,4080,1
2003,Murshidabad,110,0
2003,Nadia,474,0
2003,Purulia,16772,4
2003,Serampore#,19,0
2003,Tamluk#,494,0
2003,Uluberia#,250,0
2003,Vishnupur#,116,3
2003,Andaman,326,0
2003,Nicobars,427,0
2003,Adilabad,900,0
2003,Anantapur,666,0
2003,Chittoor,152,0
2003,East Godavari,5274,2
2003,Guntur,393,0
2003,Hyderabad,593,0
2003,Karimnagar,153,0
2003,Khammam,803,0
2003,Krishna,4828,0
2003,Kurnool,1564,0
2003,Mahabubnagar,927,0
2003,Medak,59,0
2003,Nalgonda,12,0
2003,Nizamabad,95,0
2003,Prakasam,1205,0
2003,Ranga Reddy,340,0
2003,SPSR Nellore,65,0
2003,Srikakulam,1130,0
2003,Visakhapatanam,12597,0
2003,Vizianagaram,2622,0
2003,Warangal,187,1
2003,West Godavari,231,0
2003,Y.S.R.,1199,0
2003,Changlang,5517,0
2003,Dibang Valley,4391,0
2003,East Kameng,1863,0
2003,East Siang,9550,0
2003,Lohit,5928,0
2003,Lower Subansiri,117,0
2003,Papum Pare,932,0
2003,Tirap,1771,0
2003,Upper Siang,500,0
2003,Upper Subansiri,264,0
2003,West Kameng,125,0
2003,West Siang,3852,0
2003,Barpeta,1632,0
2003,Bongaigaon,2118,0
2003,Cachar,3956,1
2003,Darrang,12203,1
2003,Dhemaji,964,4
2003,Dhubri,1552,1
2003,Dibrugarh,36,0
2003,Dima Hasao,2551,1
2003,Goalpara,3809,0
2003,Golaghat,471,3
2003,Hailakandi,7568,6
2003,Jorhat,136,0
2003,Kamrup,4237,0
2003,Karbi Anglong,13484,18
2003,Karimganj,803,0
2003,Kokrajhar,4841,0
2003,Lakhimpur,3076,0
2003,Marigaon,352,0
2003,Nagaon,5002,9
2003,Nalbari,1466,0
2003,Sivasagar,23,0
2003,Sonitpur,4784,9
2003,Tinsukia,1506,0
2003,Araria,0,0
2003,Aurangabad,750,0
2003,Banka,0,0
2003,Begusarai,0,0
2003,Bhagalpur,28,0
2003,Bhojpur,3,0
2003,Buxar,0,0
2003,Darbhanga,0,0
2003,Gaya,633,1
2003,Gopalganj,0,0
2003,Jamui,666,0
2003,Jehanabad,0,0
2003,Kaimur (Bhabua),37,0
2003,Katihar,0,0
2003,Khagaria,0,0
2003,Kishanganj,0,0
2003,Lakhisarai,0,0
2003,Madhepura,0,0
2003,Madhubani,0,0
2003,Munger,233,0
2003,Muzaffarpur,6,0
2003,Nalanda,0,0
2003,Nawada,34,0
2003,Pashchim Champaran,6,0
2003,Patna,12,0
2003,Purbi Champaran,0,0
2003,Purnia,0,0
2003,Rohtas,229,0
2003,Saharsa,0,0
2003,Samastipur,2,0
2003,Saran,11,0
2003,Sheikhpura,0,0
2003,Sheohar,0,0
2003,Sitamarhi,0,0
2003,Siwan,0,0
2003,Supaul,0,0
2003,Vaishali,2,0
2003,Chandigarh,84,0
2003,Bastar,37638,0
2003,Bilaspur,6313,1
2003,Dantewada,26025,1
2003,Dhamtari,754,0
2003,Durg,2811,0
2003,Janjgir-Champa,1271,0
2003,Jashpur,23452,0
2003,Kabirdham,812,0
2003,Kanker,27034,0
2003,Korba,15586,0
2003,Korea,9161,2
2003,Mahasamund,1355,0
2003,Raigarh,13004,0
2003,Raipur,2832,0
2003,RajnandGaon,4501,0
2003,Surguja,21870,0
2003,"Dadra And Nagar
Haveli",468,0
2003,Daman,121,0
2003,Diu,20,0
2003,New Delhi,839,0
2003,North Goa,8780,0
2003,South Goa,2590,1
2003,Ahmadabad,2320,2
2003,Ahmadabad MC#,5444,15
2003,Amreli,3250,0
2003,Anand,8566,0
2003,Banas kantha,5180,0
2003,Bharuch,1859,1
2003,Bhavnagar,3964,1
2003,Dang,34,0
2003,Dohad,6718,2
2003,Gandhinagar,1061,2
2003,Jamnagar,3128,10
2003,Junagadh,3851,2
2003,Kachchh,22087,6
2003,Kheda,12510,4
2003,Mahesana,1293,0
2003,Narmada,435,0
2003,Navsari,398,0
2003,Panch Mahals,8120,3
2003,Patan,8558,4
2003,Porbandar,791,1
2003,Rajkot,5206,4
2003,Sabar kantha,1833,1
2003,Surat,8950,0
2003,Surendranagar,10364,2
2003,Vadodara,3805,5
2003,Valsad,1019,0
2003,Ambala,76,0
2003,Bhiwani,463,0
2003,Faridabad,373,0
2003,Fatehabad,14,0
2003,Gurugram,909,0
2003,Hisar,71,0
2003,Jhajjar,507,0
2003,Jind,27,0
2003,Kaithal,5,0
2003,Karnal,137,0
2003,Kurukshetra,2,0
2003,Mahendragarh,244,0
2003,Panchkula,234,0
2003,Panipat,121,0
2003,Rewari,94,0
2003,Rohtak,431,0
2003,Sirsa,60,0
2003,Sonipat,599,0
2003,Yamunanagar,7,0
2003,Bilaspur,11,0
2003,Chamba,1,0
2003,Hamirpur,29,0
2003,Kangra,49,0
2003,Kullu,1,0
2003,Mandi,14,0
2003,Shimla,12,0
2003,Sirmaur,10,0
2003,Solan,1,0
2003,Una,5,0
2003,Baramulla,0,0
2003,Doda,32,0
2003,Jammu,52,0
2003,Kargil,0,0
2003,Kathua,18,0
2003,Leh Ladakh,0,0
2003,Poonch,89,0
2003,Rajouri,93,0
2003,Udhampur,14,0
2003,UMCP Jammu#,22,0
2003,Bokaro,3499,0
2003,Chatra,2943,0
2003,Deoghar,119,0
2003,Dhanbad,1918,0
2003,Dumka,3863,0
2003,East Singhbum,2395,0
2003,Garhwa,17003,1
2003,Giridih,5566,0
2003,Godda,2502,0
2003,Gumla,4913,11
